file,utterance_id,stt_transcript,llm_response,tts_output_path,stt_latency_s,llm_latency_s,tts_latency_s,total_latency_s,wer,cer,error
2323_audio01.wav,audio01,Aku mau book flight ke jadah minggu depan. Bisa bantu schedule?,"Saya tidak bisa memesan tiket secara langsung, tetapi saya dapat membantu menyusun rencana jadwal perjalanan Anda. Mohon informasikan kota keberangkatan Anda agar saya dapat memberikan saran jadwal atau maskapai yang sesuai.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2323_audio01_response.wav,4.735,26.316,11.671,42.728,0.1818,0.0556,
2323_audio05.wav,audio05,yaa ahi uridu bookfly ila jaddah al usbu al qadim hal bisa bantu ajida afdal skidul wa rehlatan mubashirah,Saya dapat membantu memberikan informasi mengenai pilihan jadwal dan penerbangan langsung ke Jeddah. Mohon informasikan kota asal Anda agar saya dapat memberikan saran maskapai yang sesuai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2323_audio05_response.wav,4.681,21.779,10.381,36.848,0.6316,0.1633,
2325_audio10.wav,audio10,"I feel overwhelmed dengan persiapan umrah, ada tips sederhana","Cobalah membuat daftar tugas (*checklist*) sederhana agar Anda bisa membagi persiapan menjadi langkah-langkah kecil yang lebih mudah dikelola. Fokuslah terlebih dahulu pada dokumen penting seperti paspor dan visa, lalu gunakan jasa biro perjalanan resmi agar urusan logistik lainnya lebih praktis.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2325_audio10_response.wav,4.687,19.55,12.376,36.617,1.0,0.913,
2325_audio5.wav,audio5,"Ya Akhi, Uridu Buk-Flaag ila jidda al-usbong al-qadim. Hal bisabantu ajidda afdol skajul wa rekhletan mubashyrah?",Saya dapat membantu mencari informasi mengenai jadwal dan penerbangan langsung ke Jeddah. Mohon informasikan kota keberangkatan Anda agar saya dapat memberikan rekomendasi yang paling sesuai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2325_audio5_response.wav,5.698,24.845,11.437,41.984,,,
2326_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,"Anda dapat mencari biro perjalanan umrah resmi yang menawarkan paket ""Umrah Plus Madinah"". Pastikan biro tersebut sudah terdaftar di Kementerian Agama untuk menjamin keamanan dan kenyamanan perjalanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2326_audio02_response.wav,4.683,23.81,11.76,40.258,0.0,0.0,
2326_audio05.wav,audio05,ya akhi uridu book flight ila jiddah al usbu al qadim hal bisa bantu ajidah afdal skidul warihlatan mubashirah,Saya dapat membantu mencarikan informasi jadwal dan penerbangan langsung ke Jeddah. Mohon informasikan kota keberangkatan Anda agar saya dapat memberikan rekomendasi yang paling sesuai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2326_audio05_response.wav,5.25,22.741,11.572,39.572,0.5789,0.1122,
2326_audio06.wav,audio06,uridu range transport min jeddah ila madinah ghodan,"Anda dapat menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan yang paling cepat dan nyaman. Selain itu, tersedia juga pilihan layanan bus atau taksi pribadi jika Anda menginginkan fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2326_audio06_response.wav,4.711,17.96,11.507,34.184,0.25,0.0652,
2326_audio07.wav,audio07,book flight ke jeddah lalu lanjut ke madinah schedule terbaik kapan,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.832,0.664,,,0.0909,0.0172,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2330_audio01.wav,audio01,I want to book flight next week. Can you help schedule?,"Saya tidak bisa memesan tiket secara langsung, namun saya dapat membantu menyusun rencana jadwal perjalanan Anda. Mohon informasikan kota asal dan tujuan Anda agar saya dapat membantu merencanakannya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2330_audio01_response.wav,4.64,13.259,11.27,29.173,0.8182,0.6111,
2330_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.637,0.822,,,0.1,0.0217,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2330_audio05.wav,audio05,"Iyya Ahi, U'ridu, Bukflaik, Ila Jeddah, Al-Usbu, Al-Qadim
 Hal bisa bantu Ajidah, Afdal, Skejul, Warilatan, Mubasyuroh","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,5.161,0.873,,,0.7895,0.2959,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2330_audio17.wav,audio17,You think learning about the Arabic language is not difficult for the first?,"Belajar bahasa Arab bisa terasa menantang bagi pemula karena memiliki sistem tulisan dan tata bahasa yang unik. Namun, dengan latihan yang konsisten dan metode yang tepat, Anda pasti bisa menguasainya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2330_audio17_response.wav,4.643,32.31,11.292,48.25,1.3,1.04,
2331_audio02.wav,audio02,"Aku butuh travel umrah simple, tapi include Madinah visit.","Anda dapat mencari biro perjalanan resmi yang menawarkan paket ""Umrah Plus Madinah"". Pastikan biro tersebut sudah terdaftar di Kementerian Agama agar rencana perjalanan Anda lebih terjamin dan praktis.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2331_audio02_response.wav,4.645,16.736,10.981,32.366,0.2222,0.0417,
2331_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"Saya tidak dapat memesan transportasi secara langsung, namun saya menyarankan Anda menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan bus atau taksi pribadi.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2331_audio03_response.wav,4.671,18.464,11.072,34.211,0.0909,0.0179,
2331_audio10.wav,audio10,What are the differences between umrah and haji and detail in Islam?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.742,0.78,,,1.1111,0.7609,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2331_audio15.wav,audio15,"Please make checklist of the preparation of the umrah, including the bar, must be in the bottom.","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.707,1.032,,,1.7778,0.9483,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2332_audio03.wav,audio03,can you help aku arrange transport dari jeddah ke madinah tomorrow,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.73,0.805,,,0.0,0.0,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2332_audio05.wav,audio05,"Ya akhi, uridu book flight ila jeddah al-usbu'al kadim hal bisa bantu ajdah afdal skedul warih latan mubashirah.","Saya tidak bisa memesan tiket secara langsung, tetapi saya dapat membantu mencarikan informasi mengenai jadwal penerbangan langsung ke Jeddah. Mohon informasikan kota keberangkatan Anda agar saya dapat memberikan rekomendasi yang paling sesuai.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2332_audio05_response.wav,5.153,30.856,14.881,50.897,0.4737,0.102,
2332_audio18.wav,audio18,i feel overwhelmed dengan persiapan umrah ada tips sederhana,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,5.795,2.191,,,0.1111,0.0189,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2333_audio01.wav,audio01,Aku mau book fight ke Jeddah minggu depan. Bisa bantu schedule?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.755,0.694,,,0.1818,0.037,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2333_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit.,"Anda dapat mencari biro perjalanan resmi yang menawarkan paket ""Umrah Plus Madinah"" agar perjalanan Anda lebih praktis. Pastikan biro tersebut telah terdaftar di Kementerian Agama untuk menjamin keamanan dan kenyamanan perjalanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2333_audio02_response.wav,4.699,21.796,12.609,39.109,0.1111,0.0208,
2333_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,"Saya tidak dapat memesan transportasi secara langsung, namun saya menyarankan Anda menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan yang paling efisien. Sebagai alternatif, Anda juga bisa menggunakan layanan bus atau taksi pribadi jika menginginkan fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2333_audio03_response.wav,4.724,30.894,13.946,49.568,0.0,0.0,
2333_audio05.wav,audio05,"Ya akhi, uridu bukfaik ila jedah al-usbu' al-qadim. Hal bisa bantu ajidah afdal skadul wa rihlatan mubashirah.",Saya dapat membantu mencarikan informasi mengenai jadwal dan penerbangan langsung ke Jeddah. Mohon informasikan kota keberangkatan Anda agar saya dapat memberikan rekomendasi yang paling sesuai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2333_audio05_response.wav,5.242,26.136,12.438,43.821,0.5263,0.1633,
2334_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,"Anda dapat mengajukan e-visa melalui situs resmi [ksavisa.sa](https://ksavisa.sa) atau aplikasi Nusuk untuk keperluan Umrah. Pastikan paspor Anda aktif minimal 6 bulan, unggah dokumen yang diperlukan, lalu selesaikan pembayaran secara daring.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2334_audio04_response.wav,4.73,10.127,12.977,27.838,0.0,0.0,
2334_audio06.wav,audio06,Uridu arrange transport Min Jeddah ila Madinah Ghodan,"Saya tidak bisa memesan transportasi secara langsung, namun saya menyarankan penggunaan kereta cepat Haramain High Speed Railway untuk pilihan paling cepat dan nyaman. Sebagai alternatif, Anda dapat menggunakan layanan bus atau taksi pribadi jika menginginkan fleksibilitas.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2334_audio06_response.wav,4.785,21.112,13.003,38.905,0.125,0.0217,
2334_audio10.wav,audio10,Do you think learning Arabic is not easy for you?,"Sebagai kecerdasan buatan, saya memproses bahasa Arab melalui data yang luas, namun bahasanya memang memiliki struktur yang sangat kompleks. Bagi manusia, tingkat kesulitannya sangat bergantung pada konsistensi dan metode belajar yang digunakan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2334_audio10_response.wav,4.822,24.698,13.376,42.9,1.1111,0.8696,
2335_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit.,"Anda dapat mencari biro perjalanan resmi yang menawarkan paket ""Umrah Plus Madinah"". Pastikan biro tersebut telah terdaftar di Kementerian Agama untuk menjamin keamanan dan kenyamanan perjalanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2335_audio02_response.wav,5.324,18.661,11.75,35.742,0.1111,0.0208,
2335_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,Anda dapat mengajukan visa melalui biro perjalanan resmi yang terdaftar di Kementerian Agama atau secara mandiri melalui platform Nusuk. Pastikan paspor Anda berlaku minimal enam bulan dan semua dokumen pendukung telah disiapkan dengan lengkap.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2335_audio12_response.wav,4.706,27.68,12.437,44.829,0.1111,0.0182,
2336_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,"Saya tidak dapat memesan transportasi secara langsung, namun saya sangat menyarankan Anda menggunakan kereta cepat Haramain High Speed Railway untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan bus atau taksi pribadi jika menginginkan fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2336_audio03_response.wav,4.825,22.58,13.443,40.853,0.0,0.0,
2336_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam?,"Haji adalah ibadah wajib yang dilakukan pada waktu tertentu (bulan Dzulhijjah) dan mencakup ritual wukuf di Arafah, sedangkan umrah adalah ibadah sunnah yang dapat dilakukan kapan saja tanpa wukuf. Perbedaan utamanya terletak pada waktu pelaksanaan, rangkaian ritual, dan status hukumnya dalam Islam.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2336_audio10_response.wav,4.782,30.838,12.854,48.477,0.1111,0.0217,
2337_audio14.wav,audio14,How to Prepare Dokumen Umroh Dari Indonesia Dengan Benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, buku vaksin meningitis, dan pas foto terbaru. Selain itu, pastikan Anda mendaftar melalui biro perjalanan resmi yang terdaftar di Kementerian Agama untuk mempermudah pengurusan visa dan akomodasi.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2337_audio14_response.wav,4.769,30.453,12.822,48.047,0.1111,0.0208,
2337_audio18.wav,audio18,i feel overwhelmed dengan persiapan umroh ada tips sederhana,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.691,0.676,,,0.1111,0.0377,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2338_audio01.wav,audio01,[ERROR] Transcription file not found,,,2.623,,,,,,[ERROR] Transcription file not found
2338_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.692,,,,,,[ERROR] Transcription file not found
2338_audio03.wav,audio03,[ERROR] Transcription file not found,,,2.626,,,,,,[ERROR] Transcription file not found
2338_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.608,,,,,,[ERROR] Transcription file not found
2338_audio05.wav,audio05,[ERROR] Transcription file not found,,,2.623,,,,,,[ERROR] Transcription file not found
2338_audio06.wav,audio06,[ERROR] Transcription file not found,,,2.604,,,,,,[ERROR] Transcription file not found
2338_audio12.wav,audio12,[ERROR] Transcription file not found,,,2.623,,,,,,[ERROR] Transcription file not found
2338_audio13.wav,audio13,[ERROR] Transcription file not found,,,2.61,,,,,,[ERROR] Transcription file not found
2338_audio15.wav,audio15,[ERROR] Transcription file not found,,,2.641,,,,,,[ERROR] Transcription file not found
2338_audio17.wav,audio17,[ERROR] Transcription file not found,,,2.612,,,,,,[ERROR] Transcription file not found
2339_audio01.wav,audio01,[ERROR] Transcription file not found,,,2.629,,,,,,[ERROR] Transcription file not found
2339_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.601,,,,,,[ERROR] Transcription file not found
2339_audio03.wav,audio03,[ERROR] Transcription file not found,,,2.614,,,,,,[ERROR] Transcription file not found
2339_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.786,,,,,,[ERROR] Transcription file not found
2339_audio05.wav,audio05,[ERROR] Transcription file not found,,,3.129,,,,,,[ERROR] Transcription file not found
2339_audio06.wav,audio06,[ERROR] Transcription file not found,,,2.754,,,,,,[ERROR] Transcription file not found
2339_audio07.wav,audio07,[ERROR] Transcription file not found,,,2.799,,,,,,[ERROR] Transcription file not found
2339_audio11.wav,audio11,[ERROR] Transcription file not found,,,2.618,,,,,,[ERROR] Transcription file not found
2339_audio14.wav,audio14,[ERROR] Transcription file not found,,,2.744,,,,,,[ERROR] Transcription file not found
2339_audio19.wav,audio19,[ERROR] Transcription file not found,,,2.61,,,,,,[ERROR] Transcription file not found
2341_audio01(1).wav,audio01(1),"I want to book flight in the next week, can I help schedule?","Saya tidak dapat memesan tiket secara langsung, namun saya dapat membantu Anda menyusun rencana perjalanan. Mohon informasikan kota asal dan tujuan Anda agar saya dapat membantu merencanakannya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio01(1)_response.wav,4.738,11.489,11.786,28.017,,,
2341_audio01.wav,audio01,[ERROR] Transcription file not found,,,2.66,,,,,,[ERROR] Transcription file not found
2341_audio02(1).wav,audio02(1),"I need travel simple umrah, but include Madinavisib.","Anda dapat mencari biro perjalanan resmi yang menawarkan paket ""Umrah Plus Madinah"" agar perjalanan Anda lebih praktis. Pastikan biro tersebut telah terdaftar di Kementerian Agama untuk menjamin keamanan dan kenyamanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio02(1)_response.wav,4.641,36.628,11.781,53.055,,,
2341_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.656,,,,,,[ERROR] Transcription file not found
2341_audio03(1).wav,audio03(1),Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.65,2.027,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2341_audio03.wav,audio03,[ERROR] Transcription file not found,,,2.614,,,,,,[ERROR] Transcription file not found
2341_audio04(1).wav,audio04(1),Explain step-by-step cara apply visa Saudi dengan benar.,"Anda dapat mengajukan e-visa melalui situs resmi [ksavisa.sa](https://ksavisa.sa) atau aplikasi Nusuk untuk keperluan Umrah. Pastikan paspor berlaku minimal 6 bulan, unggah dokumen yang diperlukan, lalu selesaikan pembayaran secara daring.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio04(1)_response.wav,4.636,17.239,12.792,34.67,,,
2341_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.7,,,,,,[ERROR] Transcription file not found
2341_audio05(1).wav,audio05(1),"Ya Ahri, Uridu Book Flight Ilajadah Al-Usbu Al-Qadim Hal Bisa Bantu Ajadah Afdal Skijul Wari Halatan Mubashir Wah?","Saya tidak bisa memesan tiket secara langsung, namun saya dapat membantu mencarikan informasi mengenai jadwal penerbangan langsung ke Jeddah. Mohon informasikan kota keberangkatan Anda agar saya dapat memberikan rekomendasi yang paling sesuai.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio05(1)_response.wav,5.151,18.495,12.699,36.349,,,
2341_audio05.wav,audio05,[ERROR] Transcription file not found,,,2.656,,,,,,[ERROR] Transcription file not found
2341_audio06(1).wav,audio06(1),Uridu Orange Transport menjedah ila Madinah Ghadan,"Saya tidak dapat memesan transportasi secara langsung, namun saya menyarankan Anda menggunakan kereta cepat Haramain untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan bus atau taksi pribadi jika menginginkan fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio06(1)_response.wav,4.631,32.361,12.263,49.259,,,
2341_audio06.wav,audio06,[ERROR] Transcription file not found,,,2.662,,,,,,[ERROR] Transcription file not found
2341_audio07(1).wav,audio07(1),"Book flight ke Jodah lalu lanjut ke Madinah, schedule terbaik kapan?","Saya tidak dapat memesan tiket, namun Anda bisa langsung menuju Madinah menggunakan kereta cepat Haramain setelah mendarat di Jeddah. Mengunjungi Madinah terlebih dahulu sering disarankan agar Anda dapat beribadah dengan lebih tenang sebelum menuju Makkah untuk umrah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio07(1)_response.wav,4.651,38.31,11.98,54.945,,,
2341_audio07.wav,audio07,[ERROR] Transcription file not found,,,3.184,,,,,,[ERROR] Transcription file not found
2341_audio08(1).wav,audio08(1),How does the Saudi visa visa for the Umrah of Indonesia today?,"Saat ini, Anda dapat mengajukan visa Umrah melalui biro perjalanan resmi yang terdaftar di Kementerian Agama atau secara mandiri melalui platform Nusuk. Pastikan paspor Anda memiliki masa berlaku minimal enam bulan dan siapkan dokumen pendukung lainnya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio08(1)_response.wav,4.762,20.853,12.172,37.792,,,
2341_audio08.wav,audio08,[ERROR] Transcription file not found,,,2.689,,,,,,[ERROR] Transcription file not found
2341_audio09(1).wav,audio09(1),How to prepare document umrah dari Indonesia dengan benar?,"Siapkan paspor dengan masa berlaku minimal 6 bulan, sertifikat vaksin meningitis, dan pas foto terbaru. Selain itu, pastikan Anda mendaftar melalui biro perjalanan resmi yang terdaftar di Kementerian Agama untuk mempermudah pengurusan dokumen.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio09(1)_response.wav,4.636,10.721,12.022,27.382,,,
2341_audio09.wav,audio09,[ERROR] Transcription file not found,,,2.669,,,,,,[ERROR] Transcription file not found
2341_audio10(1).wav,audio10(1),Do you think learning about Arabic is not easy for a kid?,"Belajar bahasa Arab bisa menjadi tantangan bagi anak karena perbedaan sistem tulisan dan tata bahasanya. Namun, anak-anak umumnya dapat belajar dengan cepat jika diajarkan melalui metode yang interaktif dan menyenangkan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio10(1)_response.wav,4.654,15.288,11.755,31.7,,,
2341_audio10.wav,audio10,[ERROR] Transcription file not found,,,2.664,,,,,,[ERROR] Transcription file not found
2342_audio01.wav,audio01,"I want to book flight in the next week, I can help schedule.","Saya tidak dapat memesan tiket secara langsung, namun saya dapat membantu Anda menyusun rencana perjalanan. Mohon informasikan kota asal dan tujuan Anda agar saya dapat membantu merencanakannya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio01_response.wav,4.657,14.939,11.526,31.126,1.0,0.5741,
2342_audio02.wav,audio02,"I need travel umroh, simple, but include Madinah visit.","Anda dapat mencari biro perjalanan resmi yang menawarkan paket ""Umrah Plus Madinah"" untuk kemudahan perjalanan. Pastikan biro tersebut telah terdaftar di Kementerian Agama untuk menjamin keamanan dan kenyamanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio02_response.wav,4.703,8.094,11.913,24.738,0.6667,0.3125,
2342_audio03.wav,audio03,Can you help us arrange transport from Jeddah to Madinah tomorrow?,"Saya tidak dapat memesan transportasi secara langsung, namun saya menyarankan Anda menggunakan kereta cepat Haramain untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan bus atau taksi pribadi jika menginginkan fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio03_response.wav,4.716,22.938,11.542,39.202,0.3636,0.1786,
2342_audio04.wav,audio04,"Explain step by step
 Cara apply visa Saudi dengan penan","Anda dapat mengajukan e-visa melalui situs resmi [ksavisa.sa](https://ksavisa.sa) atau aplikasi Nusuk untuk keperluan Umrah. Pastikan paspor Anda aktif minimal 6 bulan, unggah dokumen yang diperlukan, lalu selesaikan pembayaran secara daring.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio04_response.wav,4.697,32.207,12.528,49.438,0.1,0.0652,
2342_audio05.wav,audio05,Ya Ahri Uridu wa Bukhray ila jaddah al-usbu'al qadim hal bisa bantu ajidah afdol skadul wa rihlatan mubashirah,Saya dapat membantu mencarikan informasi mengenai jadwal dan penerbangan langsung ke Jeddah. Mohon informasikan kota asal Anda agar saya dapat memberikan rekomendasi yang paling sesuai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio05_response.wav,5.193,14.519,16.671,36.395,0.5789,0.2449,
2302_audio15.wav,audio15,"Please make the checklist of the umroh preparation, including the required bar.","Persiapkan dokumen penting seperti paspor, visa, sertifikat vaksin, dan tiket pesawat. Selain itu, siapkan perlengkapan ibadah, obat-obatan pribadi, pakaian yang nyaman, serta kebutuhan mandi.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2302_audio15_response.wav,5.112,18.898,12.254,36.268,1.2222,0.8276,
2309_audio02.wav,audio02,"Aku butuh travel umrah simple, tapi include Madinah visit.",Sebagian besar paket Umrah reguler sudah mencakup kunjungan ke Madinah. Anda dapat mencari paket tersebut melalui agen perjalanan resmi yang sudah terdaftar di Kemenag untuk menjamin keamanan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2309_audio02_response.wav,4.806,14.056,11.786,30.653,0.2222,0.0417,
2311_audio17.wav,audio17,"In your opinion, learning Arabic is not difficult for you?","Sebagai AI, saya memproses bahasa melalui pola data, sehingga tidak merasakan kesulitan seperti manusia. Namun, saya mengakui bahwa bahasa Arab memiliki struktur tata bahasa yang sangat kompleks dan mendalam.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2311_audio17_response.wav,4.782,23.037,11.952,39.775,1.0,0.78,
2319_Audio2.wav,Audio2,I need a simple travel umrah but include Madinah visit,"Hampir semua paket Umrah reguler sudah mencakup kunjungan ke Madinah dalam jadwal perjalanannya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2319_Audio2_response.wav,4.687,11.481,12.129,28.301,,,
2326_audio07.wav,audio07,book flight ke jeddah lalu lanjut ke madinah schedule terbaik kapan,"Jadwal terbaik bergantung pada urutan ibadah Anda, namun banyak yang memilih mengunjungi Madinah terlebih dahulu sebelum ke Makkah. Untuk perjalanan dari Jeddah ke Madinah, saya sarankan menggunakan kereta cepat Haramain agar lebih efisien dan nyaman.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2326_audio07_response.wav,4.674,23.546,11.468,39.692,0.0909,0.0172,
